,cust_id,sex,area,birthyr,hh_income,age,marital,ranseq,signup_date
4802,B100027215,F,gyunggi,1989,18000,32,扁去,4802,2016-04-14 11:11:27.243860
4803,B100033930,M,gyunggi,1970,65000,51,扁去,4803,2017-11-27 11:11:27.243860
4804,B100048644,M,seoul,1986,28000,35,固去,4804,2019-08-18 11:11:27.243860
4805,B100025648,M,gyunggi,1982,53000,39,扁去,4805,2020-01-12 11:11:27.243860
4806,B100061894,M,gangwon,1981,70000,40,扁去,4806,2016-05-29 11:11:27.243860
4807,B100024941,F,seoul,1995,26000,26,固去,4807,2019-01-30 11:11:27.243860
4808,B100031755,M,inchon,1996,40000,25,扁去,4808,2019-02-18 11:11:27.243860
4809,B100006542,F,seoul,1993,61000,28,固去,4809,2019-10-03 11:11:27.243860
4810,B100017336,F,gyunggi,1987,53000,34,固去,4810,2018-05-10 11:11:27.243860
4811,B100038545,F,gyunggi,1994,23000,27,固去,4811,2018-08-25 11:11:27.243860
4812,B100080168,F,gangwon,1990,63000,31,固去,4812,2018-03-17 11:11:27.243860
4813,B100036255,F,seoul,1978,71000,43,扁去,4813,2019-05-15 11:11:27.243860
4814,B100035472,M,inchon,1989,20000,32,固去,4814,2019-05-06 11:11:27.243860
4815,B100008890,F,inchon,1994,53000,27,固去,4815,2020-02-27 11:11:27.243860
4816,B100066893,F,gyunggi,1978,43000,43,扁去,4816,2018-12-24 11:11:27.243860
4817,B100045243,F,gyunggi,1994,83000,27,固去,4817,2018-11-07 11:11:27.243860
4818,B100013755,M,gyunggi,1990,20000,31,固去,4818,2018-12-14 11:11:27.243860
4819,B100090115,F,seoul,1996,76000,25,固去,4819,2019-10-17 11:11:27.243860
4820,B100020630,F,gyunggi,1988,83000,33,扁去,4820,2017-01-09 11:11:27.243860
4821,B100036492,F,seoul,1996,56000,25,固去,4821,2019-06-16 11:11:27.243860
4822,B100071135,M,seoul,1996,63000,25,固去,4822,2016-07-23 11:11:27.243860
4823,B100075220,M,seoul,1990,48000,31,扁去,4823,2018-08-31 11:11:27.243860
4824,B100048276,M,seoul,1970,68000,51,扁去,4824,2018-12-28 11:11:27.243860
4825,B100040186,F,gyunggi,1993,43000,28,固去,4825,2018-12-03 11:11:27.243860
4826,B100055452,F,seoul,1988,26000,33,扁去,4826,2017-11-21 11:11:27.243860
4827,B100018758,F,seoul,1992,21000,29,固去,4827,2017-03-26 11:11:27.243860
4828,B100020116,M,gyunggi,1990,65000,31,固去,4828,2016-09-06 11:11:27.243860
4829,B100007375,F,gyunggi,1978,23000,43,扁去,4829,2018-12-11 11:11:27.243860
4830,B100000667,M,gyunggi,1964,55000,57,扁去,4830,2016-06-22 11:11:27.243860
4831,B100085411,M,gyunggi,1989,48000,32,固去,4831,2020-03-18 11:11:27.243860
4832,B100071974,M,seoul,1986,73000,35,固去,4832,2017-08-22 11:11:27.243860
4833,B100038152,F,seoul,1979,66000,42,扁去,4833,2020-09-26 11:11:27.243860
4834,B100092026,F,seoul,1993,49000,28,固去,4834,2020-01-27 11:11:27.243860
4835,B100091084,F,seoul,1996,51000,25,固去,4835,2019-05-22 11:11:27.243860
4836,B100012552,M,seoul,1990,48000,31,固去,4836,2018-12-28 11:11:27.243860
4837,B100078555,M,inchon,1991,60000,30,固去,4837,2019-03-15 11:11:27.243860
4838,B100094125,F,seoul,1991,41000,30,固去,4838,2017-05-17 11:11:27.243860
4839,B100004590,M,gyunggi,1985,55000,36,扁去,4839,2020-07-04 11:11:27.243860
4840,B100029668,F,seoul,1984,46000,37,扁去,4840,2017-11-13 11:11:27.243860
4841,B100019473,M,gangwon,1992,50000,29,扁去,4841,2019-03-25 11:11:27.243860
4842,B100039148,F,seoul,1996,76000,25,固去,4842,2017-06-29 11:11:27.243860
4843,B100060074,F,inchon,1995,53000,26,固去,4843,2019-04-21 11:11:27.243860
4844,B100033748,M,inchon,1996,65000,25,扁去,4844,2016-01-11 11:11:27.243860
4845,B100009705,M,seoul,1986,88000,35,扁去,4845,2018-09-11 11:11:27.243860
4846,B100097937,F,seoul,1976,26000,45,固去,4846,2016-02-06 11:11:27.243860
4847,B100089080,M,seoul,1993,53000,28,固去,4847,2019-05-22 11:11:27.243860
4848,B100095447,F,seoul,1988,54000,33,固去,4848,2019-01-23 11:11:27.243860
4849,B100032745,F,gangwon,1997,23000,24,固去,4849,2017-07-26 11:11:27.243860
4850,B100055158,F,gyunggi,1965,68000,56,扁去,4850,2018-11-14 11:11:27.243860
4851,B100024646,M,gyunggi,1983,55000,38,扁去,4851,2019-08-31 11:11:27.243860
4852,B100071715,F,seoul,1997,46000,24,固去,4852,2016-02-21 11:11:27.243860
4853,B100083747,M,gyunggi,1987,45000,34,固去,4853,2016-04-04 11:11:27.243860
4854,B100015178,M,gyunggi,1992,70000,29,固去,4854,2017-11-29 11:11:27.243860
4855,B100042617,M,seoul,1985,88000,36,扁去,4855,2016-06-17 11:11:27.243860
4856,B100068119,M,gangwon,1990,60000,31,固去,4856,2019-11-29 11:11:27.243860
4857,B100013271,M,gyunggi,1989,50000,32,固去,4857,2016-04-15 11:11:27.243860
4858,B100009434,F,inchon,1966,83000,55,扁去,4858,2019-08-30 11:11:27.243860
4859,B100038849,M,seoul,1993,43000,28,固去,4859,2019-10-25 11:11:27.243860
4860,B100060778,F,gyunggi,1990,46000,31,固去,4860,2016-09-30 11:11:27.243860
4861,B100051261,F,gyunggi,1974,83000,47,扁去,4861,2017-01-14 11:11:27.243860
4862,B100076055,F,seoul,1996,86000,25,固去,4862,2019-02-19 11:11:27.243860
4863,B100052030,F,seoul,1979,56000,42,扁去,4863,2019-03-24 11:11:27.243860
4864,B100091521,M,inchon,1987,53000,34,扁去,4864,2017-10-05 11:11:27.243860
4865,B100094816,M,inchon,1995,48000,26,固去,4865,2018-07-31 11:11:27.243860
4866,B100067502,M,inchon,1983,50000,38,扁去,4866,2019-09-18 11:11:27.243860
4867,B100056099,M,seoul,1981,28000,40,扁去,4867,2017-11-03 11:11:27.243860
4868,B100057057,M,seoul,1995,73000,26,固去,4868,2016-08-04 11:11:27.243860
4869,B100008086,M,inchon,1993,45000,28,固去,4869,2020-06-01 11:11:27.243860
4870,B100043472,M,inchon,1991,45000,30,固去,4870,2019-04-03 11:11:27.243860
4871,B100060907,F,seoul,1960,26000,61,扁去,4871,2016-01-27 11:11:27.243860
4872,B100042448,M,seoul,1980,73000,41,扁去,4872,2016-10-02 11:11:27.243860
4873,B100030271,F,inchon,1999,63000,22,固去,4873,2019-05-08 11:11:27.243860
4874,B100058154,M,seoul,1979,78000,42,固去,4874,2019-04-25 11:11:27.243860
4875,B100033831,F,inchon,1995,23000,26,固去,4875,2017-02-22 11:11:27.243860
4876,B100094865,F,seoul,1984,54000,37,扁去,4876,2020-06-03 11:11:27.243860
4877,B100088738,M,gangwon,1991,40000,30,扁去,4877,2019-09-07 11:11:27.243860
4878,B100090117,M,inchon,1990,60000,31,固去,4878,2019-06-02 11:11:27.243860
4879,B100076076,F,inchon,1994,73000,27,固去,4879,2016-07-24 11:11:27.243860
4880,B100007441,M,seoul,1985,78000,36,扁去,4880,2019-08-14 11:11:27.243860
4881,B100061445,M,inchon,1984,50000,37,扁去,4881,2019-06-08 11:11:27.243860
4882,B100065361,M,inchon,1991,48000,30,固去,4882,2016-06-10 11:11:27.243860
4883,B100002687,F,inchon,1996,68000,25,固去,4883,2016-08-18 11:11:27.243860
4884,B100087863,M,seoul,1986,68000,35,固去,4884,2018-01-24 11:11:27.243860
4885,B100062303,F,inchon,1995,48000,26,固去,4885,2017-12-20 11:11:27.243860
4886,B100060152,F,seoul,1983,54000,38,扁去,4886,2018-10-14 11:11:27.243860
4887,B100048807,F,gyunggi,1987,48000,34,扁去,4887,2018-07-04 11:11:27.243860
4888,B100090761,M,gangwon,1981,25000,40,扁去,4888,2016-11-05 11:11:27.243860
4889,B100063295,F,seoul,1988,46000,33,扁去,4889,2017-01-02 11:11:27.243860
4890,B100000641,M,seoul,1984,88000,37,扁去,4890,2016-01-08 11:11:27.243860
4891,B100055104,F,inchon,1996,73000,25,固去,4891,2016-02-09 11:11:27.243860
4892,B100009182,M,gyunggi,1994,40000,27,固去,4892,2019-07-23 11:11:27.243860
4893,B100028919,F,gyunggi,1995,63000,26,固去,4893,2020-01-13 11:11:27.243860
4894,B100076801,F,inchon,1981,53000,40,扁去,4894,2019-02-12 11:11:27.243860
4895,B100035381,M,inchon,1991,20000,30,扁去,4895,2019-01-14 11:11:27.243860
4896,B100002945,M,gangwon,1993,80000,28,固去,4896,2019-04-03 11:11:27.243860
4897,B100049658,F,gyunggi,1994,83000,27,固去,4897,2016-03-14 11:11:27.243860
4898,B100030046,F,gangwon,1979,73000,42,扁去,4898,2017-06-28 11:11:27.243860
4899,B100055604,M,inchon,1980,75000,41,扁去,4899,2016-01-24 11:11:27.243860
4900,B100036891,F,seoul,1987,71000,34,固去,4900,2019-12-07 11:11:27.243860
4901,B100064961,F,inchon,1987,51000,34,固去,4901,2018-11-23 11:11:27.243860
4902,B100013417,M,gyunggi,1989,20000,32,固去,4902,2017-06-26 11:11:27.243860
4903,B100027804,F,seoul,1985,86000,36,扁去,4903,2018-05-24 11:11:27.243860
4904,B100078108,M,inchon,1988,75000,33,扁去,4904,2018-09-16 11:11:27.243860
4905,B100069140,M,inchon,1990,60000,31,固去,4905,2018-12-13 11:11:27.243860
4906,B100073623,M,inchon,1980,50000,41,扁去,4906,2019-02-21 11:11:27.243860
4907,B100065401,F,inchon,1989,58000,32,扁去,4907,2018-09-14 11:11:27.243860
4908,B100080442,F,seoul,1978,86000,43,扁去,4908,2019-12-11 11:11:27.243860
4909,B100053777,F,gyunggi,1989,18000,32,固去,4909,2018-01-04 11:11:27.243860
4910,B100076581,F,inchon,1995,51000,26,固去,4910,2018-10-23 11:11:27.243860
4911,B100089874,M,gyunggi,1990,50000,31,固去,4911,2016-05-24 11:11:27.243860
4912,B100025241,F,gangwon,1962,68000,59,扁去,4912,2016-07-22 11:11:27.243860
4913,B100088440,M,gyunggi,1989,60000,32,固去,4913,2018-10-31 11:11:27.243860
4914,B100093825,F,seoul,1991,51000,30,固去,4914,2019-02-25 11:11:27.243860
4915,B100009500,M,seoul,1994,53000,27,固去,4915,2017-03-27 11:11:27.243860
4916,B100020200,F,gyunggi,1994,48000,27,扁去,4916,2018-04-03 11:11:27.243860
4917,B100029006,M,seoul,1989,63000,32,固去,4917,2017-04-10 11:11:27.243860
4918,B100037109,M,seoul,1989,51000,32,固去,4918,2018-03-26 11:11:27.243860
4919,B100057158,M,inchon,1995,60000,26,固去,4919,2020-08-31 11:11:27.243860
4920,B100038000,F,gyunggi,1992,58000,29,固去,4920,2018-12-30 11:11:27.243860
4921,B100092988,F,inchon,1998,83000,23,固去,4921,2016-08-14 11:11:27.243860
4922,B100045011,F,seoul,1993,21000,28,固去,4922,2016-04-11 11:11:27.243860
4923,B100076319,F,gyunggi,1992,38000,29,固去,4923,2019-07-17 11:11:27.243860
4924,B100082246,M,gyunggi,1975,65000,46,扁去,4924,2017-12-27 11:11:27.243860
4925,B100044052,M,seoul,1982,78000,39,扁去,4925,2019-09-30 11:11:27.243860
4926,B100033658,F,gyunggi,1983,73000,38,扁去,4926,2017-02-12 11:11:27.243860
4927,B100065886,M,inchon,1994,20000,27,固去,4927,2018-04-10 11:11:27.243860
4928,B100088558,F,gyunggi,1985,83000,36,扁去,4928,2017-08-16 11:11:27.243860
4929,B100020010,M,inchon,1981,70000,40,扁去,4929,2017-09-02 11:11:27.243860
4930,B100044379,M,seoul,1998,68000,23,固去,4930,2018-02-10 11:11:27.243860
4931,B100000826,M,inchon,1993,65000,28,扁去,4931,2019-04-23 11:11:27.243860
4932,B100089154,F,gyunggi,1992,43000,29,固去,4932,2018-02-13 11:11:27.243860
4933,B100077256,M,seoul,1989,68000,32,固去,4933,2018-06-08 11:11:27.243860
4934,B100053840,M,gyunggi,1993,48000,28,固去,4934,2017-01-04 11:11:27.243860
4935,B100002192,F,seoul,1963,56000,58,扁去,4935,2019-12-29 11:11:27.243860
4936,B100088610,M,gyunggi,1990,70000,31,固去,4936,2019-04-13 11:11:27.243860
4937,B100056024,F,gyunggi,1960,53000,61,扁去,4937,2016-10-20 11:11:27.243860
4938,B100078732,F,seoul,1996,76000,25,固去,4938,2017-04-01 11:11:27.243860
4939,B100093381,M,inchon,1998,40000,23,固去,4939,2018-02-08 11:11:27.243860
4940,B100066449,M,gyunggi,1988,70000,33,扁去,4940,2016-07-24 11:11:27.243860
4941,B100076950,F,gyunggi,1997,83000,24,固去,4941,2019-08-17 11:11:27.243860
4942,B100084205,F,gangwon,1992,18000,29,固去,4942,2016-12-21 11:11:27.243860
4943,B100032445,M,gyunggi,1978,45000,43,扁去,4943,2019-12-04 11:11:27.243860
4944,B100051532,M,gyunggi,1992,60000,29,固去,4944,2018-03-26 11:11:27.243860
4945,B100058673,M,seoul,1990,83000,31,固去,4945,2018-05-30 11:11:27.243860
4946,B100074889,F,gyunggi,1993,63000,28,扁去,4946,2017-03-20 11:11:27.243860
4947,B100011758,M,gangwon,1965,85000,56,扁去,4947,2016-05-15 11:11:27.243860
4948,B100012605,F,seoul,1992,66000,29,固去,4948,2019-07-19 11:11:27.243860
4949,B100087477,M,gangwon,1981,65000,40,扁去,4949,2019-02-20 11:11:27.243860
4950,B100039198,F,seoul,1981,54000,40,扁去,4950,2017-03-09 11:11:27.243860
4951,B100087870,M,seoul,1990,23000,31,固去,4951,2019-05-07 11:11:27.243860
4952,B100048622,M,gyunggi,1989,20000,32,扁去,4952,2018-01-04 11:11:27.243860
4953,B100085021,M,gyunggi,1984,70000,37,扁去,4953,2019-03-02 11:11:27.243860
4954,B100009637,M,inchon,1968,70000,53,扁去,4954,2019-08-26 11:11:27.243860
4955,B100069829,F,seoul,1965,86000,56,扁去,4955,2018-05-13 11:11:27.243860
4956,B100026637,F,gyunggi,1958,43000,63,扁去,4956,2017-06-17 11:11:27.243860
4957,B100052268,M,inchon,1989,48000,32,固去,4957,2019-06-16 11:11:27.243860
4958,B100089791,M,gyunggi,1981,85000,40,扁去,4958,2019-07-26 11:11:27.243860
4959,B100031042,F,seoul,1964,71000,57,扁去,4959,2019-01-08 11:11:27.243860
4960,B100014738,M,inchon,1996,65000,25,固去,4960,2016-06-01 11:11:27.243860
4961,B100047373,F,gyunggi,1990,18000,31,扁去,4961,2019-10-02 11:11:27.243860
4962,B100001127,M,gangwon,1980,85000,41,扁去,4962,2019-11-02 11:11:27.243860
4963,B100097651,M,inchon,1983,70000,38,扁去,4963,2019-12-23 11:11:27.243860
4964,B100010853,M,inchon,1979,50000,42,扁去,4964,2016-12-13 11:11:27.243860
4965,B100089960,M,gyunggi,1976,53000,45,扁去,4965,2019-02-20 11:11:27.243860
4966,B100032816,M,gyunggi,1989,60000,32,固去,4966,2019-06-29 11:11:27.243860
4967,B100097358,M,seoul,1988,88000,33,扁去,4967,2018-12-06 11:11:27.243860
4968,B100083081,F,gyunggi,1990,78000,31,固去,4968,2018-09-06 11:11:27.243860
4969,B100011002,F,seoul,1995,56000,26,固去,4969,2019-02-27 11:11:27.243860
4970,B100086176,F,inchon,1989,63000,32,扁去,4970,2017-01-15 11:11:27.243860
4971,B100079354,M,seoul,1988,28000,33,固去,4971,2019-02-24 11:11:27.243860
4972,B100017968,F,gyunggi,1987,23000,34,固去,4972,2019-02-11 11:11:27.243860
4973,B100022557,M,inchon,1992,48000,29,扁去,4973,2020-06-27 11:11:27.243860
4974,B100023969,M,seoul,1995,63000,26,固去,4974,2017-04-01 11:11:27.243860
4975,B100035490,M,seoul,1990,73000,31,固去,4975,2016-05-03 11:11:27.243860
4976,B100003104,M,seoul,1996,23000,25,固去,4976,2019-03-19 11:11:27.243860
4977,B100088673,F,gyunggi,1987,73000,34,固去,4977,2019-10-01 11:11:27.243860
4978,B100020109,F,gyunggi,1990,68000,31,固去,4978,2016-10-11 11:11:27.243860
4979,B100094813,M,inchon,1980,65000,41,扁去,4979,2020-01-09 11:11:27.243860
4980,B100078855,M,gyunggi,1982,25000,39,扁去,4980,2016-03-05 11:11:27.243860
4981,B100065375,M,seoul,1995,68000,26,固去,4981,2017-02-19 11:11:27.243860
4982,B100007049,F,seoul,1978,54000,43,扁去,4982,2018-11-24 11:11:27.243860
4983,B100050024,F,gyunggi,1992,46000,29,固去,4983,2018-09-20 11:11:27.243860
4984,B100024073,F,seoul,1997,66000,24,固去,4984,2020-09-15 11:11:27.243860
4985,B100065389,M,seoul,1982,28000,39,扁去,4985,2019-08-18 11:11:27.243860
4986,B100087287,F,gangwon,1989,43000,32,固去,4986,2018-01-15 11:11:27.243860
4987,B100085552,M,seoul,1993,43000,28,固去,4987,2016-12-30 11:11:27.243860
4988,B100088564,F,seoul,1991,49000,30,固去,4988,2018-09-13 11:11:27.243860
4989,B100057457,F,gyunggi,1990,78000,31,固去,4989,2016-06-05 11:11:27.243860
4990,B100025524,F,seoul,1992,49000,29,固去,4990,2017-10-01 11:11:27.243860
4991,B100058337,F,seoul,1981,26000,40,扁去,4991,2019-07-26 11:11:27.243860
4992,B100050634,F,gangwon,1976,63000,45,扁去,4992,2019-01-11 11:11:27.243860
4993,B100033547,M,gangwon,1981,65000,40,固去,4993,2016-08-02 11:11:27.243860
4994,B100026176,M,gyunggi,1981,50000,40,扁去,4994,2019-12-03 11:11:27.243860
4995,B100045559,F,seoul,1988,76000,33,扁去,4995,2016-11-29 11:11:27.243860
4996,B100003915,M,inchon,1981,50000,40,扁去,4996,2019-02-08 11:11:27.243860
4997,B100042862,M,gangwon,1985,75000,36,扁去,4997,2016-09-30 11:11:27.243860
4998,B100006958,M,gyunggi,1993,45000,28,固去,4998,2017-12-16 11:11:27.243860
4999,B100085974,M,inchon,1990,50000,31,固去,4999,2016-08-11 11:11:27.243860
5000,B100081870,M,seoul,1995,23000,26,固去,5000,2018-03-29 11:11:27.243860
5001,B100005963,F,seoul,1976,86000,45,扁去,5001,2019-11-28 11:11:27.243860
5002,B100073334,F,seoul,1981,76000,40,扁去,5002,2019-06-18 11:11:27.243860
5003,B100052489,F,seoul,1997,26000,24,固去,5003,2018-06-20 11:11:27.243860
5004,B100070058,M,seoul,1996,73000,25,固去,5004,2018-10-15 11:11:27.243860
5005,B100084785,F,seoul,1980,76000,41,扁去,5005,2018-02-23 11:11:27.243860
5006,B100017645,M,seoul,1969,58000,52,扁去,5006,2019-04-04 11:11:27.243860
5007,B100072516,M,gyunggi,1983,25000,38,扁去,5007,2019-05-10 11:11:27.243860
5008,B100068285,M,seoul,1982,28000,39,扁去,5008,2018-12-31 11:11:27.243860
5009,B100000596,F,gyunggi,1959,83000,62,扁去,5009,2019-06-24 11:11:27.243860
5010,B100096018,M,inchon,1970,65000,51,扁去,5010,2017-06-18 11:11:27.243860
5011,B100070101,M,seoul,1980,73000,41,扁去,5011,2017-01-09 11:11:27.243860
5012,B100028632,M,gangwon,1994,50000,27,扁去,5012,2018-11-17 11:11:27.243860
5013,B100026363,M,inchon,1985,45000,36,扁去,5013,2018-08-24 11:11:27.243860
5014,B100047487,F,gyunggi,1988,23000,33,扁去,5014,2020-06-20 11:11:27.243860
5015,B100045001,F,inchon,1996,83000,25,固去,5015,2019-05-03 11:11:27.243860
5016,B100021953,F,inchon,1983,68000,38,扁去,5016,2018-11-19 11:11:27.243860
5017,B100022923,F,gyunggi,1990,58000,31,固去,5017,2016-03-26 11:11:27.243860
5018,B100019946,M,seoul,1982,28000,39,扁去,5018,2019-09-04 11:11:27.243860
5019,B100022824,M,gyunggi,1965,65000,56,扁去,5019,2020-05-11 11:11:27.243860
5020,B100099217,F,gyunggi,1971,48000,50,扁去,5020,2019-03-03 11:11:27.243860
5021,B100073603,F,gangwon,1962,43000,59,固去,5021,2017-08-13 11:11:27.243860
5022,B100080490,F,seoul,1991,41000,30,固去,5022,2019-07-22 11:11:27.243860
5023,B100051747,M,inchon,1989,60000,32,固去,5023,2017-12-30 11:11:27.243860
5024,B100045261,F,gyunggi,1987,48000,34,固去,5024,2019-11-16 11:11:27.243860
5025,B100027498,M,seoul,1981,88000,40,扁去,5025,2019-08-10 11:11:27.243860
5026,B100019294,F,seoul,1963,26000,58,扁去,5026,2018-09-30 11:11:27.243860
5027,B100099752,F,gyunggi,1998,83000,23,固去,5027,2016-03-10 11:11:27.243860
5028,B100019803,M,inchon,1980,53000,41,扁去,5028,2016-11-10 11:11:27.243860
5029,B100010717,M,gangwon,1992,80000,29,固去,5029,2019-05-03 11:11:27.243860
5030,B100053377,M,seoul,1992,63000,29,扁去,5030,2016-03-25 11:11:27.243860
5031,B100063348,M,gyunggi,1981,70000,40,扁去,5031,2018-07-19 11:11:27.243860
5032,B100067499,F,gyunggi,1988,73000,33,固去,5032,2018-08-22 11:11:27.243860
5033,B100056959,M,seoul,1976,56000,45,扁去,5033,2017-02-05 11:11:27.243860
5034,B100041536,M,gyunggi,1982,75000,39,扁去,5034,2018-11-26 11:11:27.243860
5035,B100078317,M,gyunggi,1985,85000,36,扁去,5035,2016-04-21 11:11:27.243860
5036,B100015089,F,seoul,1981,26000,40,扁去,5036,2018-12-20 11:11:27.243860
5037,B100084203,F,inchon,1998,48000,23,固去,5037,2017-11-17 11:11:27.243860
5038,B100063426,M,gyunggi,1989,20000,32,固去,5038,2016-10-27 11:11:27.243860
5039,B100035945,F,inchon,1987,23000,34,固去,5039,2018-06-24 11:11:27.243860
5040,B100023078,F,seoul,1985,86000,36,扁去,5040,2016-02-19 11:11:27.243860
5041,B100084343,F,seoul,1978,71000,43,扁去,5041,2018-04-11 11:11:27.243860
5042,B100051962,F,gangwon,1990,63000,31,扁去,5042,2019-06-08 11:11:27.243860
5043,B100073694,M,seoul,1984,28000,37,扁去,5043,2017-05-14 11:11:27.243860
5044,B100084915,M,gangwon,1989,65000,32,固去,5044,2016-09-19 11:11:27.243860
5045,B100030478,F,seoul,1984,54000,37,扁去,5045,2018-09-02 11:11:27.243860
5046,B100010407,F,seoul,1993,46000,28,固去,5046,2016-05-07 11:11:27.243860
5047,B100006084,M,seoul,1995,51000,26,固去,5047,2019-07-16 11:11:27.243860
5048,B100053815,F,inchon,1988,83000,33,扁去,5048,2018-11-10 11:11:27.243860
5049,B100027974,F,seoul,1997,66000,24,固去,5049,2017-11-27 11:11:27.243860
5050,B100045477,F,seoul,1995,56000,26,固去,5050,2018-11-04 11:11:27.243860
5051,B100059694,M,inchon,1965,45000,56,扁去,5051,2018-05-06 11:11:27.243860
5052,B100037356,F,gyunggi,1992,18000,29,固去,5052,2018-09-06 11:11:27.243860
5053,B100099110,F,gangwon,1993,68000,28,固去,5053,2018-06-14 11:11:27.243860
5054,B100003329,M,inchon,1989,65000,32,扁去,5054,2017-11-24 11:11:27.243860
5055,B100095302,F,gyunggi,1959,23000,62,扁去,5055,2019-03-21 11:11:27.243860
5056,B100088401,M,seoul,1982,28000,39,扁去,5056,2018-02-10 11:11:27.243860
5057,B100043813,M,inchon,1995,50000,26,固去,5057,2017-08-01 11:11:27.243860
5058,B100087172,F,gangwon,1987,23000,34,固去,5058,2016-11-15 11:11:27.243860
5059,B100003229,M,gyunggi,1966,85000,55,扁去,5059,2016-04-19 11:11:27.243860
5060,B100071623,M,inchon,1996,40000,25,固去,5060,2020-12-19 11:11:27.243860
5061,B100094292,M,seoul,1988,56000,33,扁去,5061,2016-04-03 11:11:27.243860
5062,B100015954,F,gyunggi,1985,68000,36,扁去,5062,2019-04-10 11:11:27.243860
